carx,cary,caryaw
27.44361327789966,-8.157412414686565,0.0033725750446319596
27.58249998480716,-8.1566143135714,0.005746355056762697
27.721388737716282,-8.156352328172154,0.0018862944841384903
27.860276360884896,-8.156970754863584,-0.004452683329582213
27.99916164047668,-8.157987334280987,-0.007319431304931639
28.138047802734842,-8.158875171089763,-0.006392463445663451
28.276931402849947,-8.160099891493713,-0.008818094134330748
28.41581774798953,-8.160958643360482,-0.006183047890663146
28.55470270339673,-8.162018587953385,-0.007631669044494628
28.69358742932584,-8.163108186317375,-0.007845182418823241
28.832474780306118,-8.163784986643272,-0.004872977733612059
28.971363734606857,-8.163672317892297,0.000811214447021486
29.110251872566174,-8.163182976300545,0.0035232639312744157
29.24914012882453,-8.162728449608583,0.0032725954055786146
29.388028468592463,-8.162300200257613,0.003083397746086122
29.52691713411372,-8.161995387651613,0.0021946507692337048
29.66580507229186,-8.161452295002592,0.003910273909568788
29.804692751395248,-8.160846560510459,0.0043612986803054825
29.943579883574788,-8.160126257836268,0.005186198353767397
30.0824679303713,-8.15961169195179,0.0037048798799514788
30.22135672405442,-8.159372296363026,0.0017236477136611957
30.36024551644989,-8.159132154888875,0.0017290180921554583
30.499131677843287,-8.160020126964424,-0.00639343738555908
30.63802036347695,-8.159724620698789,0.002127645015716555
30.776909342064688,-8.159647498356748,0.0005552804470062276
30.915796434393084,-8.160375444483801,-0.005241231918334959
31.05468330495401,-8.161144539271527,-0.0055375063419342025
31.193565684033373,-8.162500674314883,-0.009764319658279418
31.33244915345884,-8.16374012634951,-0.008924165964126585
31.471327201748878,-8.16548426629497,-0.012558127641677855
31.61021429677858,-8.166211696848508,-0.005237519741058349
31.749101009276014,-8.167008824601984,-0.005739346742630004
31.887987785828287,-8.167794712583103,-0.0056584191322326645
32.026876521939506,-8.167523968373194,0.0019493579864501972
32.165765504327176,-8.16745402326296,0.0005036044120788593
32.304654503967804,-8.167464014499526,-7.193684577941708e-05
32.44354349410294,-8.167411667176319,0.0003769004344940204
32.58243245146971,-8.167520490763579,-0.000783529281616209
32.72132121569979,-8.167776404110903,-0.0018425756692886336
32.86020943108355,-8.1682432536741,-0.0033613204956054674
32.9990979280172,-8.16786943485268,0.0026914966106414808
33.13798493813988,-8.167125969868268,0.0053529691696167
33.27687260141845,-8.166516617737052,0.004387345910072327
33.41576039201574,-8.165937010972288,0.004173177480697633
33.554648438815626,-8.16542244599843,0.003704873323440553
33.69353742733649,-8.1653659778389,0.0004065704345703135
33.83242577517024,-8.165791603271249,-0.0030645054578781116
33.97130753922169,-8.167209325020297,-0.010207765698432921
34.1101857248055,-8.168942498396156,-0.012479162216186522
34.2490580603225,-8.171093951173585,-0.0154910671710968
34.38792652586177,-8.173482172219996,-0.017196025252342224
34.5268102484703,-8.17469292215218,-0.008717502951622009
34.66569426968666,-8.175868920354697,-0.008467281460762024
34.804577215614245,-8.177165705408344,-0.00933698058128357
34.9434655647896,-8.177590892831043,-0.0030613517761230473
35.08235224173316,-8.17839419138902,-0.005783777236938477
35.22123619761064,-8.179577880885647,-0.008522660732269288
35.36012110622534,-8.180643939085241,-0.007675688266754152
35.49900512932498,-8.18181971485433,-0.008465679883956911
35.63789394239248,-8.18204758696831,-0.0016406786441802998
35.77678265259504,-8.181763863034638,0.0020428121089935284
35.9156716398386,-8.181823389990821,-0.00042859375476837335
36.05455995839863,-8.182258463052708,-0.0031325286626815814
36.193446164190796,-8.183139463424654,-0.006343240141868593
36.33233056334117,-8.184269947232039,-0.008139566779136659
36.471214601553655,-8.185443936497176,-0.008452816605567933
36.61010263286171,-8.185962666071752,-0.0037348586320877083
36.74899121368009,-8.186303898039652,-0.002456870675086976
36.88787966136883,-8.18669558619722,-0.0028201562166213995
37.02676828001208,-8.187021058729837,-0.00234340250492096
37.16565727600532,-8.187054420220944,-0.0002402025461196904
37.304545548100904,-8.187504081540093,-0.003237564563751221
37.443434129620485,-8.187845027985821,-0.0024548149108886723
37.58232250944895,-8.188260081746538,-0.002988389134407044
37.721209394751234,-8.189026509844512,-0.005518305897712707
37.86009407822668,-8.19012150615709,-0.007884048819541932
37.99897470783934,-8.191646314142352,-0.010978829264640808
38.1378561407242,-8.193096114420849,-0.010438743233680724
38.276736322370965,-8.194661191659293,-0.011268785595893858
38.415615300676365,-8.196329635799513,-0.01201307713985443
38.55449685770128,-8.197767495088717,-0.010352763533592223
38.69337974533522,-8.199070508311575,-0.009381825327873228
38.832263936880516,-8.200226215804868,-0.008321183323860167
38.97115201475073,-8.200732324999557,-0.0036439913511276236
39.11004089698509,-8.200551458502272,0.0013022381067276014
39.24892850645243,-8.199929962365328,0.004474783539772036
39.38781428425742,-8.198983894448883,0.00681173622608185
39.526698407546,-8.197820013284858,0.008380035758018496
39.66558368930427,-8.196803729896166,0.007317299842834475
39.80447175643521,-8.196294682126979,0.0036651492118835475
39.943355091773036,-8.195040295248466,0.009031701087951663
40.082243129341876,-8.194523244693292,0.0037227696180343658
40.22113212184588,-8.194477613328388,0.00032854557037353786
40.36002111131175,-8.194423519422251,0.00038947582244873316
40.49890951257279,-8.194831338198462,-0.0029362970590591404
40.63779822515981,-8.19511389247526,-0.002034390568733213
40.776686552644094,-8.195546107257723,-0.003111948966979978
40.915573890168915,-8.196225663191598,-0.004892818331718443
41.05446151305147,-8.196844154123003,-0.00445314586162567
41.19334957796464,-8.1973538066274,-0.0036695033311843856
41.33223806248795,-8.197732208287809,-0.0027244931459426865
41.471126569484056,-8.197362146949283,0.0026644426584243788
41.61001550701161,-8.197493879508688,-0.0009484738111495959
41.74889937668369,-8.198687640753228,-0.00859517991542816
41.88777873555928,-8.200324100133766,-0.011782770752906797
42.026665640482236,-8.201086964421847,-0.0054926460981369
42.16555445412695,-8.200859444389001,0.0016381436586380025
42.30444297785733,-8.2004957178482,0.002618831992149355
42.443330550843086,-8.199866121846846,0.004533103108406069
42.58221885496924,-8.199426465206834,0.00316553056240082
42.721103105826934,-8.198277907547094,0.008269702792167665
42.859991921363495,-8.198051545333854,0.0016298073530197155
42.99888035633827,-8.197655374590305,0.0028524309396743787
43.1377604030309,-8.196078367408116,0.011354686617851259
43.2766410196164,-8.194552373361015,0.010987369418144228
43.41552462649275,-8.193328419923757,0.008812571763992312
43.55441111902902,-8.192493846996244,0.006008956432342532
43.69329859329682,-8.191842838153915,0.004687277078628542
43.83218705427583,-8.191455891282653,0.0027860188484191916
43.971075261156855,-8.190986518965175,0.0033794844150543237
44.10996363378201,-8.190569061738813,0.003005694150924685
44.248852085980204,-8.19017897586493,0.0028086197376251242
44.38774094335026,-8.18997992953954,0.0014331328868865988
44.52662962969898,-8.189684759542951,0.0021252238750457788
44.66551828683657,-8.18937615054122,0.0022219848632812522
44.80440660954748,-8.188942404587875,0.003122973442077639
44.94329397868074,-8.188269339776403,0.004846081733703616
45.08218020818865,-8.187392086063811,0.006316263675689699
45.221068616425306,-8.186986649892185,0.00291914224624634
45.35995700474,-8.186574445637053,0.0029678726196289084
45.498845939697006,-8.186440030205445,0.000967790484428408
45.63773370178183,-8.185853630966326,0.00422208368778229
45.77662226301242,-8.185504517378385,0.0025136184692382837
45.91550915703702,-8.184739671512602,0.00550691366195679
46.054391646425174,-8.183394880692745,0.009682637453079228
46.19328006665079,-8.182993572542586,0.0028894203901290933
46.332168980149675,-8.183148582543222,-0.0011160713434219321
46.47105796481678,-8.18321384462922,-0.00046988666057586276
46.609946773768044,-8.182983477317197,0.0016586440801620523
46.74883563838478,-8.183177401203888,-0.0013962513208389243
46.88772441993744,-8.183423733940405,-0.0017735952138900717
47.02661311599829,-8.183714298077408,-0.0020920616388320885
47.1655019728657,-8.183913694828359,-0.0014356559514999351
47.30439090270266,-8.184053300501606,-0.0010051602125167808
47.44327987654025,-8.184138549197016,-0.0006137901544570884
47.58216887610199,-8.184127515623395,7.944166660309225e-05
47.72105767214528,-8.18388949325849,0.0017137604951858558
47.85994665950714,-8.183948743549585,-0.00042660176753997426
47.99883565941416,-8.183943661504495,3.659069538116831e-05
48.13772331511069,-8.18333258366852,0.004399771094322208
48.27661213914565,-8.18311149729156,0.0015918213129043615
48.4155009880129,-8.182906603834805,0.0014752322435379064
48.55438576097054,-8.181823016502868,0.007801901698112491
48.693267801290766,-8.180432621777666,0.010011001229286198
48.83214916872411,-8.178976565170071,0.010483791232109074
48.97103052866757,-8.177519794338851,0.010488933920860295
49.10990568023917,-8.175558520017129,0.014121633172035221
49.2487810429102,-8.173612250768064,0.014013586044311526
49.38766808264592,-8.172874338544066,0.00531298875808716
49.526556254937766,-8.17239484044183,0.00345239043235779
49.66544463708607,-8.171980563691044,0.002982794642448427
49.80433334060046,-8.171693584437406,0.002066250443458559
49.943222312440255,-8.171605140765537,0.0006367939710617083
50.08211122236853,-8.17176331767737,-0.00113887310028076
50.221000023336195,-8.171998449053316,-0.0016929453611373884
50.35988866146829,-8.17231549607127,-0.0022827386856079084
50.498777287827714,-8.172637659062332,-0.002319573760032652
50.63766547337789,-8.172162016781414,0.0034246283769607563
50.77655353123748,-8.171650445681161,0.0036833173036575338
50.91544250206842,-8.171740459688,-0.0006481003761291486
51.05433128682182,-8.171984981106966,-0.0017605537176132184
51.193219426351654,-8.171496085471448,0.0035200530290603656
51.33210684730755,-8.170833800623532,0.0047684651613235495
51.47099403207935,-8.17012371107798,0.005112662911415102
51.60988219954354,-8.169642816661385,0.003462443947792055
51.74877061616412,-8.169240262778368,0.0028983896970748916
51.88765708744402,-8.168402159909729,0.006034372448921205
52.026546044434134,-8.16829285667041,0.0007869827747344991
52.16543428227659,-8.168752976239029,-0.0033128643035888654
52.30432268859146,-8.168346882266203,0.0029238784313201927
52.44320230480127,-8.166732409468018,0.01162445664405823
52.58208221229556,-8.165143190988323,0.011442613601684573
52.72096624619173,-8.163968691210684,0.008456492424011232
52.859852453898675,-8.163087992746991,0.006341066360473635
52.99873994761355,-8.16244114608802,0.0046573090553283705
53.13762816850253,-8.161975937217528,0.003349507451057435
53.27651704087648,-8.16178765101878,0.0013556599617004406
53.41540600191193,-8.161891687026094,-0.0007490587234497059
53.55429472687421,-8.161615282699342,0.0019901108741760265
53.693183064346165,-8.161186289369455,0.003088754415512086
53.832071798609476,-8.160914598854074,0.001956171393394471
53.97096018397747,-8.161327794777899,-0.00297501266002655
54.10984783495891,-8.161939943335565,-0.004407480359077454
54.2487367406657,-8.161778102144911,0.0011652559041976929
54.387624471144754,-8.16118426430732,0.004275642037391662
54.52651275614325,-8.160738606167534,0.003208741545677185
54.6653971850995,-8.15961179008002,0.008113158345222474
54.80427831402984,-8.158133159620661,0.010646331906318666
54.94315656871428,-8.156405532113745,0.012439228892326357
55.082037008747804,-8.154863553808203,0.011102463006973269
55.22091767374657,-8.153341972229581,0.010955597758293155
55.35980640750439,-8.153070023427693,0.0019580310583114657
55.4986891907675,-8.151755932833288,0.00946158587932587
55.637559892769346,-8.149501504631967,0.016232582926750186
55.7764359419405,-8.147604852947524,0.013656305670738222
55.91531564937305,-8.145998246446409,0.011567815542221072
56.054199856707704,-8.144844437959206,0.008307510018348696
56.193066668649216,-8.142361926690175,0.017875018715858462
56.33194056692928,-8.140313830623743,0.014746814370155337
56.47082215203656,-8.138878686348619,0.010333214402198795
56.6097076116996,-8.137887013425535,0.007140100002288822
56.748595962722675,-8.137462429994226,0.003057003021240238
56.887484814083265,-8.137665626291978,-0.0014630126953124965
57.026370806276745,-8.138579679590316,-0.006581225991249081
57.16524812903432,-8.140380663957039,-0.01296744048595428
57.30411460948712,-8.14288164929301,-0.01800805330276489
57.44296068622067,-8.146334372377954,-0.02486214756965637
57.58176673198871,-8.151133953530808,-0.034563838243484496
57.7206136473142,-8.154552787483231,-0.024618071317672727
57.85948690991996,-8.15664354194833,-0.015053988695144651
57.99837376376921,-8.157415648713489,-0.00555919289588928
58.13726188784616,-8.156922382673999,0.003551520109176637
58.27614892751502,-8.157660307481033,-0.005313079357147216
58.415031185251436,-8.15902881288318,-0.009853390455245971
58.553912379561055,-8.160501289753698,-0.010602023601531983
58.69279558544075,-8.16176992901635,-0.00913432240486145
58.83167588448995,-8.163324553410009,-0.011193520426750182
58.97055242431922,-8.16518493134134,-0.013395110964775084
59.10942885910196,-8.167053134498175,-0.013451457619667052
59.24828738805643,-8.169962302351738,-0.020947523713111878
59.38716785241844,-8.171502087919047,-0.011086674332618713
59.5260566682083,-8.171728294663588,-0.0016286879777908329
59.66494156141165,-8.17066023057694,0.007690131068229675
59.80381784370574,-8.168780726074583,0.013532834649085997
59.942678915364084,-8.165995569185883,0.020054457783699034
60.08155963607938,-8.16447908159973,0.010918918848037718
60.22042826893094,-8.162100609203588,0.01712582468986511
60.35929376103144,-8.159545335307088,0.018398995399475097
60.498153664416684,-8.15670252809603,0.020469624996185303
60.63701486772017,-8.153923942465129,0.020007135272026064
60.77587670034815,-8.151176987751647,0.01977934777736664
60.91475501059571,-8.149453832569487,0.012407025694847107
61.05363297308226,-8.147702873807546,0.012607226967811585
61.19251017726323,-8.1458927688724,0.013033114075660707
61.33138270329869,-8.143753649069547,0.01540225923061371
61.470268992636285,-8.142885919253825,0.006247690320014956
61.60914246342114,-8.140809038619842,0.014954085946083072
61.74798835760932,-8.137348982538628,0.024914961457252506
61.88679367898599,-8.132528497239278,0.034714438319206245
62.0255441027984,-8.126325738750019,0.04467468440532685
62.16422620435602,-8.118747544468942,0.05459006488323212
62.3028291715693,-8.109838459180596,0.06418943345546722
62.441348867209385,-8.099716787343453,0.07294063985347748
62.57977788205595,-8.088422444971723,0.08140909254550935
62.71809111573701,-8.07578900879274,0.09108656942844393
62.856368591785504,-8.062770025012941,0.0938744240999222
62.99466382817411,-8.04994107676222,0.09250020682811738
63.13296628861987,-8.0371902432346,0.09193538129329683
63.27123379966121,-8.024065849479754,0.09463675916194918
63.409373244802346,-8.009655852356264,0.10393894255161287
63.547363917461745,-7.993884721134705,0.11379750549793245
63.68520288559391,-7.976838513777618,0.12304282844066622
63.822893857475066,-7.958635476024991,0.13143990933895114
63.960399478282724,-7.939081484941317,0.1412579268217087
64.09779516670719,-7.91876944114049,0.14677300274372104
64.23505396869106,-7.897552099201587,0.15336524784564975
64.37212827558042,-7.875173790244007,0.1618291193246842
64.50901692630639,-7.851686525111038,0.1699247401952744
64.6456933990011,-7.826994499419905,0.1787325352430344
64.7821478018584,-7.801103376194777,0.1875128668546677
64.918500492917,-7.774681832672914,0.19140147268772129
65.05477336470912,-7.7478516493986405,0.19439927995204928
65.1909473896138,-7.720524204178475,0.19804961621761324
65.3269688685554,-7.692447317108503,0.2035562461614609
65.46295805735066,-7.664214448819845,0.2047031217813492
65.59908054327471,-7.636631426018551,0.1999268162250519
65.73523962758709,-7.60922963629205,0.1985955983400345
65.87133025496357,-7.581489855087513,0.20107854902744296
66.0073700692019,-7.5535019422857035,0.20290217101573946
66.14335693482151,-7.525257886274688,0.2047853916883469
66.27927594807045,-7.496689089337539,0.20717401802539828
66.4152585340112,-7.4684244357598475,0.20493686139583592
66.55106919143924,-7.439344895702235,0.21093321382999425
66.6866367197391,-7.409152188111394,0.21913697779178623
66.82228802947076,-7.379338156363115,0.21634457886219027
66.95806378181635,-7.350096073742569,0.21213019967079166
67.09358953587166,-7.319716404410281,0.22051629424095157
67.22885157786436,-7.288183337370023,0.22903507351875307
67.3639751865009,-7.256062242898643,0.23338461279869083
67.49892997298849,-7.223239081486501,0.23858358740806582
67.63377242477372,-7.189957442140666,0.2419822692871094
67.76858551550619,-7.156557069565481,0.2428628981113434
67.9031915102741,-7.1223316332126405,0.24898764014244082
68.03752853364547,-7.0870652402482675,0.25672869563102724
68.17186373356914,-7.051791902123473,0.2567803955078125
68.30632657750792,-7.017008315176515,0.25313639104366303
68.44098161525388,-6.982976342993952,0.24755063951015474
68.57564684857999,-6.948984737350457,0.24725087344646454
68.71026505554022,-6.914807366535658,0.2486305731534958
68.84487860106961,-6.880611640472212,0.24876692593097688
68.97948809880317,-6.846399983965701,0.24888526976108552
69.11386595954913,-6.811289517401748,0.25556816160678864
69.2483537835491,-6.776602639237904,0.2524172347784042
69.38292639091586,-6.742246159972513,0.24996129035949705
69.51761351169114,-6.708341384228307,0.24660614252090451
69.65238795296965,-6.674785396699046,0.24401736497879026
69.78721255650217,-6.641431527308877,0.24251796722412106
69.9220222253078,-6.6080173459255835,0.24296532869338985
70.05687826247544,-6.574790796895596,0.24157373666763302
70.19180849623815,-6.541866849110776,0.2393304711580276
70.32679209178877,-6.509162365423859,0.23770429253578182
70.46178879276763,-6.476512020160384,0.23730323791503902
70.59691398339966,-6.4443975813881025,0.23333535671234126
70.73203396291764,-6.412261224157407,0.2334975683689117
70.86713244939172,-6.380034631513876,0.23416543841361995
71.00218532131042,-6.3476174122082325,0.23557669639587397
71.13714634592458,-6.314819909923827,0.2383934605121612
71.27211273150773,-6.282044475775405,0.23822994887828822
71.40713314972253,-6.249492348562258,0.23657574295997613
71.54225855408775,-6.217378809110264,0.23332870125770563
71.67750151751892,-6.1857640156844536,0.2296393239498138
71.81254322532278,-6.153300320971504,0.23592083811759942
71.94786280227653,-6.122015078219399,0.22720328450202937
72.08333498587619,-6.091397406986255,0.22227277874946588
72.21907774155837,-6.062002533269734,0.21325565576553338
72.35476869501487,-6.032369452581698,0.2150108313560485
72.49017169015218,-6.001447240033986,0.22452135086059563
72.62582935985878,-5.971662160366916,0.21613115370273583
72.76149024991143,-5.941891751718034,0.2160230076313018
72.89721229371575,-5.9124013948775955,0.2139591217041015
73.03290211514197,-5.882763131056572,0.2150490295886993
73.16857938989031,-5.853067484273573,0.2154719471931457
73.30431976392244,-5.823661614474861,0.21333666324615472
73.44005214886178,-5.7942188904216,0.21360817670822138
73.57587363560043,-5.76518997275139,0.21056048631668087
73.71197387151821,-5.7374973725823235,0.20073187291622158
73.84833211659658,-5.711104507634635,0.19119115054607388
73.98485953702897,-5.685601217825678,0.18467140913009641
74.12113226429908,-5.6587703005218195,0.19440466642379758
74.25713060112113,-5.630581531434936,0.20437884807586668
74.39301012526951,-5.60182550183748,0.20855174899101256
74.52902322277967,-5.573708040595553,0.20385454773902892
74.6651611798224,-5.5462014782288875,0.19936514496803281
74.8014272292823,-5.519336666939889,0.1946533942222595
74.93780773651626,-5.493059080147961,0.19034581303596493
75.07424349987829,-5.467069913235149,0.18823142468929288
