Time,Steer.Ang,Steer.Vel,Steer.Acc,carx,cary,caryaw,carv,alHori,Roll
0.0,0.0,0.0,0.0,2.270438168664533,-8.052500002102628,3.0127734238587653e-11,13.888888888888891,-0.013747296171203374,-6.973891355213105e-09
0.01,0.00012387545559918722,0.022018513191809284,1.3763011464965926,2.409104143321589,-8.052498028128529,2.5309119899568723e-07,13.829736597899815,0.07203327840565,-8.106726257577798e-05
0.02,-8.244198153059699e-05,-0.06053196276774557,-9.455957466805787,2.546819425218871,-8.052489498284837,2.0571610948842855e-06,13.726019043322172,0.1046052728931248,-0.0002923030274030923
0.03,-0.0014821181091346782,-0.2174963757731498,-22.737614432718328,2.6835878739153225,-8.052470632681928,7.579687487111928e-06,13.636658146192818,0.13615324438686716,-0.000617325862676774
0.04,-0.004626453890130326,-0.355033084644831,-8.109805616958669,2.819455350376906,-8.052439194046265,1.9416727085686402e-05,13.546210242768641,0.13697247512881122,-0.0010387517591737916
0.05,-0.008801727227195907,-0.45896910657387435,-9.114997551144914,2.954433324396899,-8.052394998979238,3.9010592139720274e-05,13.458268860512973,0.12763743742875983,-0.001536001032806388
0.06,-0.013701715873872368,-0.5085199138596774,-5.290917308982526,3.0885397582469865,-8.052339359501325,6.73678749851306e-05,13.371879600501787,0.09975746150819256,-0.002088794104705144
0.07,-0.019264291800702882,-0.5959832653938223,-11.41065493886777,3.221795033714753,-8.052274742555,0.00010573576768457112,13.287812710939278,0.06093992106397084,-0.002677301537594533
0.08,-0.026138560777729504,-0.7538469981302574,-16.724793203692062,3.3542245618413835,-8.05220460873017,0.00015669845175969035,13.206591409480254,0.14736208948190024,-0.003282381210476169
0.09,-0.03470068345166813,-0.91211354601418,-9.99178218947149,3.4859526952974518,-8.052135207828556,0.00022364709225126332,13.15497421954226,-0.08736422141359171,-0.0038309815264308766
0.1,-0.04295215491263818,-0.7131068307082774,33.0634315074719,3.6173488240998957,-8.052076767472945,0.00030721492064867686,13.12588040156069,-0.20135071138983907,-0.0042422542284493315
0.11,-0.04808464065429877,-0.37705525951341157,35.05370139334629,3.7484430037266723,-8.052039211605678,0.00040360070384161357,13.096250362022692,-0.2840525279083764,-0.004513461116593234
0.12,-0.04979194897161017,-0.04008083325362396,31.31555488143647,3.8792392210781643,-8.052030639034731,0.000507837711494523,13.065951422206156,-0.32969258468422363,-0.00465075261500378
0.13,-0.04854152551149251,0.224294548008371,23.46589150140247,4.009723173246646,-8.052055725200084,0.0006159511306189728,13.033873253373372,-0.35143159905924604,-0.004660284408805298
0.14,-0.04493987105273999,0.44902912603010964,21.716864582703757,4.139870227190579,-8.052115576058412,0.0007246528406167507,12.998714351479089,-0.3341166049381414,-0.0045531825749108735
0.15,-0.03934359265822621,0.6223322306937134,13.820264034817773,4.269645596768941,-8.052208492896527,0.0008306880908879922,12.959948125544784,-0.2971543269536677,-0.0043414737136020926
0.16,-0.032650507776093615,0.6791426344370446,-1.133622257761312,4.399016137307548,-8.052330502673307,0.0009320620053938291,12.918158663591985,-0.2520043790373961,-0.0040380634201480055
0.17,-0.02627970662927298,0.6012792143231,-9.265385697822252,4.527956243948127,-8.05247630413667,0.0010289494119247213,12.8742034448384,-0.19916004910067872,-0.003656847503741179
0.18,-0.020913154917882468,0.4880997959233672,-12.862167962140475,4.656448052815105,-8.052640302705614,0.0011226700141885643,12.82868932582833,-0.14596742865049656,-0.00321321601298375
0.19,-0.016768724999544037,0.3668354503623645,-11.84443004259052,4.7844771946747855,-8.052817324673464,0.001214698765580095,12.781784187863336,-0.10330073176939379,-0.0027219325438546543
0.2,-0.01380423088015631,0.2510015857357624,-11.054048959738095,4.912029765808133,-8.053002919193707,0.0013062761261433417,12.73347650806516,-0.06752762420678111,-0.002198994928893443
0.21,-0.011904236851556746,0.15219570784825676,-8.988920616127652,5.039091695847653,-8.053193435657867,0.0013983435881140672,12.683766414128456,-0.03907355719833964,-0.0016632836270354353
0.22,-0.010872245377648857,0.07236398790520006,-7.457013968435109,5.165649080087931,-8.053386088705944,0.001491428750182805,12.632670450389496,-0.0164158616690171,-0.0011340077904782545
0.23,-0.010562475026499544,0.004759111580127959,-6.379191096843131,5.29168806680474,-8.053578665824038,0.0015858321408153556,12.580191708946177,0.00360510850357499,-0.0006292025224841568
0.24,-0.010891336907048722,-0.0576617445924159,-6.111525864086309,5.4171947593099175,-8.05376920145599,0.0016817894603940698,12.526307114552246,0.02408770043448888,-0.00016517648305298667
0.25,-0.011800901538227545,-0.11120475726025543,-4.716806121226279,5.542154614312439,-8.053955797154012,0.001779498923929776,12.47095060919717,0.04637039056325376,0.00024406037719911465
0.26,-0.013155041164687476,-0.15040508333001046,-3.6649080550192026,5.6665530078694974,-8.054136440642731,0.0018789264995150417,12.414152446576637,0.07079164814002319,0.0005874390916168461
0.27,-0.014887315836022763,-0.19523358628462262,-8.400087076284958,5.79037586731816,-8.054308861342166,0.001980060999586333,12.355950779640027,0.0733448976605601,0.0008573272901245573
0.28,-0.018559453683585574,-0.5430714055135849,-52.35987599999995,5.913601139968984,-8.054470244462728,0.002088258019177963,12.294403416834676,0.08011874003009362,0.0010493109170293515
0.29,-0.026796632909695944,-0.902257374566652,28.27106769057473,6.036179101836115,-8.054617307275405,0.002217883868499594,12.227986565051816,0.5263319460063662,0.001160209244181035
0.3,-0.03267761409536246,-0.37865861456665173,52.35987599999999,6.158161517538426,-8.054747934509306,0.0023221723433834397,12.175648745250962,0.10099447502834252,0.0011957819065119579
0.31,-0.035112482263003404,-0.3215366362472047,-31.000240567399057,6.279634438185841,-8.054859211322668,0.0023765394311295236,12.123786172332679,0.2530556220375737,0.0011702903897569477
0.32,-0.038917347987461555,-0.4237129573880501,-16.139748456260552,6.40058702938771,-8.054946832547138,0.0023881557349682584,12.072363754104044,0.2517523900753058,0.0010938789326921199
0.33,-0.044504755279892234,-0.635077778131723,-15.673301736051844,6.521032430557093,-8.055008236760504,0.0023599761125118563,12.022146585221355,0.2604052003760142,0.0009777965154762047
0.34,-0.051383948856609386,-0.7154204826064936,-6.184857160449581,6.6409823959771765,-8.055043460713458,0.00229501474061037,11.973288190710209,0.23883896436293092,0.0008296902402557056
0.35000000000000003,-0.05856792241527048,-0.7059183782242809,4.880498458807721,6.760451701934487,-8.055054782106009,0.0021950377732948114,11.925909342731398,0.20772910545659934,0.0006555175246234326
0.36,-0.06462689727267829,-0.48280969069400226,40.30332268743422,6.879450688025563,-8.05504560923538,0.002058333472524344,11.878497107924845,0.19990066814917945,0.00045982475097509164
0.37,-0.06811728937117677,-0.4598847406080543,-52.35987599999995,6.997949975746175,-8.055019408495479,0.001882635362949248,11.828122119496433,-0.01457700603026959,0.00024359217921207343
0.38,-0.0755700470369219,-0.8396423504403442,19.560699083855088,7.116082128541661,-8.05497964479141,0.001711535898799963,11.807171847999584,0.032911918202161626,1.6442159086229805e-05
0.39,-0.08210499812658652,-0.6758286684380507,-22.761163204244852,7.234167914733275,-8.05493453688849,0.0015400531787216302,11.812130312704573,-0.006016991227125163,-0.00020183091744942794
0.4,-0.08762539942768925,-0.4291070979496113,23.27296768096782,7.352352181305431,-8.054893777973602,0.0013673882132718047,11.824463667028645,-0.1366386324726312,-0.00040382153730494897
0.41000000000000003,-0.09121231645436996,-0.29942844108334754,17.726915538949353,7.470671429432394,-8.054866033717698,0.0011906518882290782,11.838460884529207,-0.19560137231268854,-0.0005892870242866263
0.42,-0.09337784232424229,-0.17333823695622042,9.786910257741107,7.589132378388487,-8.054857720966101,0.0010085463089225517,11.852665249223099,-0.23788305397818746,-0.000759745601634888
0.43,-0.09454887427514765,-0.0822730590391562,8.103900352503231,7.707735646614834,-8.054873131712421,0.0008211821911357734,11.866870666896498,-0.26646667889851605,-0.000915023062452198
0.44,-0.09496939791764757,-0.017926417387868748,5.7455462176836285,7.82648120595835,-8.05491493841196,0.0006293371611511385,11.881079292665712,-0.28279328766761397,-0.0010538492099994277
0.45,-0.09484896846662673,0.029737503190720133,4.110265477287593,7.945369157597755,-8.054984730753613,0.00043421607755541784,11.895303717098152,-0.2897975540458739,-0.0011753176289129815
0.46,-0.09433682374581011,0.06396359917266303,2.9491914328091924,8.064399737653703,-8.055083395184365,0.00023714766153256082,11.909562883719753,-0.29413555195635716,-0.0012790471393826532
0.47000000000000003,-0.09353840891618051,0.0899396521877662,2.462120642841151,8.18357331097754,-8.055211376371082,3.941846825462184e-05,11.923857757146951,-0.29529659569555217,-0.0013634582106104983
0.48,-0.09250340202136016,0.11201753172733082,2.062571260860263,8.302890002977506,-8.055368840156877,-0.00015789122682867342,11.938151146953572,-0.2948290714803604,-0.0014276311379726836
0.49,-0.0912684061275164,0.13069726143863358,1.730364328690613,8.422349637662737,-8.055555786909187,-0.0003538871200527914,11.952426653485626,-0.29309905501394945,-0.001471345369157335
0.5,-0.08986578334625286,0.14629065352059198,1.4593706212824562,8.541952051487062,-8.05577208478023,-0.0005478343717639745,11.966696898278682,-0.2899013263646091,-0.0014949454973509817
0.51,-0.08831999230799882,0.15991771787374195,1.3081607874339252,8.66169724869795,-8.056017461615166,-0.0007391531142790107,11.98097874971505,-0.285103458475369,-0.0014992479474787046
